text,original_label,label_name,checked_label,comment;;;;;;;;;;;;
"Home Theater Maker Kaleidescape Hit with Copyright Suit Gartner #39;s research indicates that US consumers have certain expectations as to what fair use really is.  quot;When we #39;ve surveyed teens and adults, we #39;ve found that at least 60 percent of both groups ,3,Sci/Tech,2.0,";;;;;;;;;;;;
AOL to Give Away Anti-Virus Software to Members (Reuters) Reuters - America Online, the world's largest\Internet service provider, plans to offer its 23.4 million U.S.\subscribers a premium anti-virus software service, McAfee\VirusScan Online, for free in November.,3,Sci/Tech,3.0,;;;;;;;;;;;;
Cubs seek to stay atop wild-card race The Chicago Cubs can afford few mistakes in their quest for a playoff spot over the seasons final week. Chicago will look to remain atop the NL wild-card race when it opens a four-game series against the Cincinnati Reds at Wrigley Field.,1,Sports,1.0,;;;;;;;;;;;;
Cowboys' Jones Out With Broken Shoulder (AP) AP - Cowboys rookie running back Julius Jones broke his left shoulder and is expected to be out about two months.,1,Sports,1.0,;;;;;;;;;;;;
FDA Encourages Radio Tags on Drug Bottles Viagra, Oxycontin and some AIDS drugs will be among the first to carry radio chip tracking devices under a new Food and Drug Administration ,3,Sci/Tech,0.0,;;;;;;;;;;;;
Dark Side of Kazaa and Other P2P File Sharing Programs Dark Side of Kazaa and Other P2P File Sharing Programs\\P2P file sharing programs are free. Period. But there are P2P scam sites out there that want you to pay them instead. P2P scam sites are rogue companies that have set up shop to fleece unsuspecting music downloaders looking for file ...,3,Sci/Tech,3.0,;;;;;;;;;;;;
"CNNfn to shut after nine years CNN plans to shut down its CNNfn network in mid-December, cutting 60 jobs in the process. Some of the financial news network #39;s programming will shift to CNN, the Atlanta Business Chronicle reported Thursday.,2,Business,2.0,";;;;;;;;;;;;
An Oil Shock That Could Be an Economic Stimulus in Disguise Despite the parallels with the oil shocks of past decades, the impact of the oil spike on the economy is likely to be much less intense than in previous surges.,2,Business,0.0,;;;;;;;;;;;;
24 killed in Iraq car bombings Insurgents unleashed a pair of powerful car bombs yesterday near the symbol of US authority in Iraq -- the Green Zone, where the US Embassy and ,0,World,0.0,;;;;;;;;;;;;
Armstrong Ponders Tour Six-time Tour de France champion Lance Armstrong will decide in May whether he will return to defend his title in 2005.,1,Sports,1.0,;;;;;;;;;;;;
News: Online fraud tutorials... from the Secret Service? U.S. law enforcement closed down the thriving criminal marketplace Shadowcrew.com last week, but left its database of forbidden knowledge open to the public. \,3,Sci/Tech,0.0,;;;;;;;;;;;;
"Wall St. Seen Flat at Open as Oil Eyed  LONDON (Reuters) - Wall Street was expected to start little  changed on Friday as investors continue to fret over the impact  of high oil prices on earnings, while Boeing &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BA.N target=/stocks/quickinfo/fullquote""&gt;BA.N&lt;/A&gt; will be  eyed after it reiterated its earnings forecast.,2,Business,2.0,";;;;;;;;;;;;
"Family Tree Maker 2005 Deluxe; Law   Order: Justice Is Served; WWE Smackdown! Vs. Raw The 12th edition of this genealogy program comes in three editions -- Standard, Deluxe and Collector's -- but the core program is identical in all.,3,Sci/Tech,0.0,";;;;;;;;;;;;
"Heating fuel supply seen ample; oil futures fall under \$46 SAN FRANCISCO (CBS.MW) -- Natural gas futures closed under \$7 for the first time in over seven weeks, with the first decline in US inventories since late March not influential enough to spark concerns over winter heating-fuel supplies.,2,Business,2.0,";;;;;;;;;;;;
Troops Stay in Touch on Intranet A free collaborative service is an alternative to the military's portal site for sharing photos and family news. A soldier can read bedtime stories to his kids, but it can be scary for folks at home to see what's really going on overseas. By Michelle Delio.,3,Sci/Tech,3.0,;;;;;;;;;;;;
"Gronholm has narrow Australia lead PERTH, Australia -- Finland #39;s Marcus Gronholm holds the early lead after the first stage of the Rally of Australia. Double world champion Gronholm #39;s Peugeot was fastest around the 2.34km city circuit in the ,1,Sports,1.0,";;;;;;;;;;;;
Drug labels to reflect suicide link WASHINGTON - The Food and Drug Administration plans to update antidepressant labels to reflect studies that suggest a link between the drugs and suicide in youths.,2,Business,0.0,;;;;;;;;;;;;
EDS forms alliance to challenge IBM's Global Services business EDS on Monday announced the formation of the EDS Agility Alliance with industry heavyweights Cisco, Dell, EMC, Microsoft, Sun Microsystems, and Xerox. The partnership will be the foundation for EDS' efforts to regain momentum in the services business, where it has lost ground to challengers such as IBM's Global Services unit.,3,Sci/Tech,2.0,;;;;;;;;;;;;
Indonesian experts deny  #39;Flores man #39; fossil claim YOGYAKARTA (Antara): Indonesian senior pale-anthropologist Teuku Jacob denied claims made by Australian anthropologist Peter Brown saying that fossils found in September 2003 were of a newspecies called Homo floresiensis.,3,Sci/Tech,3.0,;;;;;;;;;;
"Busch Remains the Man to Beat in the Race for Nascar #39;s Nextel Cup With drivers like Jeff Gordon, Dale Earnhardt Jr., Jimmie Johnson and Mark Martin in the field for Nascar #39;s Chase for the Nextel Cup championship, there are plenty of intriguing and compelling story lines to follow.,1,Sports,1.0,";;;;;;;;;;;;
India among top four FDI destinations in Asia NEW DELHI - The United Nations Conference on Trade  amp; Development (UNCTAD) on Wednesday placed India among the top four Asian foreign direct investment (FDI) destinations and said it will get more foreign investment flows as the global economy rebounds ,2,Business,0.0,;;;;;;;;;;;
Russian coach is staying in charge Russia coach Georgy Yartsev will stay in charge for at least one more match despite the 7-1 defeat by Portugal in last week #39;s World Cup qualifier.,1,Sports,1.0,;;;;;;;;;;;
SA coach Simons could quit South Africa coach Eric Simons is considering resigning because of the team #39;s poor performances in Sri Lanka. South Africa drew the first Test but lost the second by 313 runs and they have already been defeated in the first one-day international.,1,Sports,1.0,;;;;;;;;;;;
"Yahoo pares Google stake, sells \$191 mn in stock New York, August 28: Yahoo Inc said on Saturday it sold \$191 million in Google Inc stock in that company #39;s Initial Public Offering, cashing out some of the 2.7 million shares Google gave Yahoo this month to settle two disputes.,2,Business,2.0,";;;;;;;;;;;;
"Nike Profit Up 25 Percent on U.S. Demand  SAN FRANCISCO (Reuters) - Nike Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=NKE.N target=/stocks/quickinfo/fullquote""&gt;NKE.N&lt;/A&gt;, the world's  largest athletic shoe company, on Monday reported a 25 percent  rise in quarterly profit, beating analysts' estimates, on  strong demand for high-end running and basketball shoes in the  United States.,2,Business,2.0,";;;;;;;;;;;;
U.S. Military Wraps Up Philippines Relief (AP) AP - The Philippines thanked the U.S. military on Saturday for its help after storms and typhoons left more than 1,000 people dead and at least 550 missing.,0,World,0.0,;;;;;;;;;;;;
First defeat tastes so sour for Souness QUESTIONS WERE ASKED ABOUT Sam Allardyces ambition when, having spent years bemoaning the lack of opportunities for British managers, he politely told Newcastle United to look elsewhere in their search for a successor to Sir Bobby Robson.,1,Sports,1.0,;;;;;;;;;;;;
"CAO chief faces Singapore probe The chief of Beijing-backed China Aviation Oil #39;s (CAO) Singapore unit has agreed to return to Singapore this week to face investigators in the city-state #39;s biggest financial scandal since the 1995 fall of Barings Bank, company ,2,Business,0.0,";;;;;;;;;;;;
Britain Creates New Numbers for Internet Phone Users (Reuters) Reuters - A new batch of phone numbers will be\assigned in Britain to accommodate the emerging market for\cheap phone calls over the Internet, the UK's media and\telecoms regulator said on Monday.,3,Sci/Tech,3.0,;;;;;;;;;;;;
Briefly: Transmeta starts new chip, warns on earnings roundup Plus: Keynote to buy researcher Vividence...Melinda Gates joins Washington Post board...The Woz has got game...Opera browsing, as seen on TV...EdgeStream introduces IPTV platform...Dolby, Intel sound off for developers.,3,Sci/Tech,3.0,;;;;;;;;;;;;
PINSENT WEIGHS UP FUTURE British rowing hero Matthew Pinsent is in no hurry make a decision over whether he will compete at the next Olympics in Beijing. Pinsent guided Britain to first place in the coxless fours at the Athens games ,1,Sports,1.0,;;;;;;;;;;;;
History promises memorable Chennai encounter Over the years, the ground has produced some of the most endearing moments between the two countries. In the 1969-70 series, the match produced a shoot-out between two of the best post-war ,1,Sports,1.0,;;;;;;;;;;;;
"Walkout goes on as GM job-cut talks begin RUESSELSHEIM - Top Opel management and labour officials began talks Monday on the plans by General Motors to axe 10,000 jobs at the carmaker, while workers at one of the company #39;s main plants in Bochum continued a walkout.,2,Business,0.0,";;;;;;;;;;;;
Underestimating Bob Evans #39; contributions Your statements (re: the S/360)  quot;...It was the first mainframe that allowed different applications to be run simultaneously ... quot; and  quot;..Before the S/360 appeared on the scene each computer was unique .. quot; are utterly wrong and do not give the IBM System ,3,Sci/Tech,3.0,;;;;;;;
"Seoul dismisses North #39;s nuke claims as propaganda SEOUL (AFP) - South Korean officials on Tuesday dismissed as propaganda a top North Korean official #39;s claims that Pyongyang had made nuclear weapons from spent plutonium fuel rods, news reports said.,0,World,0.0,";;;;;;;;;;;;
Former Predators Center Zholtok Dies Minnesota Wild right winger Sergei Zholtok of Latvia, rigth, battles for the puck ahead of Colorado Avalanche left winger Eric Messier, left, in the first period of game 7 of their Western Conference quarterfinal series in Denver in this April 22, 2003 ,1,Sports,1.0,;;;;;;;;;;;;
Attorney: CU could face serious NCAA sanctions The University of Colorado could face serious NCAA sanctions if private donations for a summer football camp were used for recruiting, an attorney said.,1,Sports,1.0,;;;;;;;;;;;;
Canada Basketball dumps senior men #39;s national coach Jay Triano TORONTO (CP) - Canada Basketball dumped Jay Triano on Tuesday after some six years as men #39;s team head coach and 11 years as a player - seven of them as captain.,1,Sports,1.0,;;;;;;;;;;
"Inside the JPEG Virus The end of summer lull for viruses and worms continues. We #39;re still seeing new versions of RBots, and a new Bagle, but nothing with teeth.,3,Sci/Tech,0.0,";;;;;;;;;;;;
HP bags orders from 7-Eleven, Publix The computing giant wins two lucrative deals to provide retail network hardware and services.,3,Sci/Tech,2.0,;;;;;;;;;;;;
Pru investors seek to vent frustration DISGRUNTLED shareholders of Prudential will this week demand urgent talks with Rob Rowley, the companys senior independent director, to express their frustration at the insurers decision to raise 1 billion in a rights issue.,2,Business,2.0,;;;;;;;;;;;;
Rain expected across much of nation Rain was expected to dampen much of the nation on Saturday, with snow falling in mountainous areas of the West. Widespread showers were forecast for the Ohio Valley, Great Lakes, Northeast, Mid-Atlantic and the central Tennessee Valley.,3,Sci/Tech,0.0,;;;;;;;;;;;;
Before-the-Bell: Synopsys Shares Drop (Reuters) Reuters - Shares of Synopsys Inc. (SNPS.O), a\semiconductor design software maker, tumbled before the bell on\Thursday, a day after the company reported lower quarterly net\income and said results in the current quarter would be below\Wall Street estimates.,2,Business,2.0,;;;;;;;;;;;;
